model,layer,projection,alpha,aggregate,n_matrices,gini_base_mean,gini_alpha_mean,delta_gini_mean,delta_gini_max,top_sv_rel_mean,top_sv_rel_max,top_sv_abs_delta_mean,top_sv_abs_delta_max,top_to_geomean_base_mean,top_to_geomean_base_max
qwen3_8b,13,up_proj,0.15,dense,1,0.1963573396205902,0.22339949011802673,0.027042150497436523,0.027042150497436523,1.1773376686322599,1.1773376686322599,1.4157967567443848,1.4157967567443848,2.969432672993041,2.969432672993041
qwen3_8b,13,up_proj,0.2,dense,1,0.1963573396205902,0.23225590586662292,0.035898566246032715,0.035898566246032715,1.2431820667272815,1.2431820667272815,1.9414734840393066,1.9414734840393066,2.969432672993041,2.969432672993041
qwen3_8b,14,down_proj,-0.2,dense,1,0.20698300004005432,0.16773225367069244,-0.03925074636936188,-0.03925074636936188,0.7502408256608565,0.7502408256608565,-2.7097530364990234,-2.7097530364990234,4.207233628395984,4.207233628395984
qwen3_8b,14,down_proj,-0.15,dense,1,0.20698300004005432,0.17765666544437408,-0.029326334595680237,-0.029326334595680237,0.8061215206416532,0.8061215206416532,-2.1034774780273438,-2.1034774780273438,4.207233628395984,4.207233628395984
qwen3_8b,14,down_proj,-0.1,dense,1,0.20698300004005432,0.18750722706317902,-0.019475772976875305,-0.019475772976875305,0.8661643967948981,0.8661643967948981,-1.4520444869995117,-1.4520444869995117,4.207233628395984,4.207233628395984
qwen3_8b,14,down_proj,-0.05,dense,1,0.20698300004005432,0.19728295505046844,-0.009700044989585876,-0.009700044989585876,0.9306795674270977,0.9306795674270977,-0.7520895004272461,-0.7520895004272461,4.207233628395984,4.207233628395984
qwen3_8b,14,down_proj,0.0,dense,1,0.20698300004005432,0.20698300004005432,0.0,0.0,1.000000087900597,1.000000087900597,9.5367431640625e-07,9.5367431640625e-07,4.207233628395984,4.207233628395984
qwen3_8b,14,down_proj,0.05,dense,1,0.20698300004005432,0.21660655736923218,0.009623557329177856,0.009623557329177856,1.0744838015461187,1.0744838015461187,0.8081092834472656,0.8081092834472656,4.207233628395984,4.207233628395984
qwen3_8b,14,down_proj,0.1,dense,1,0.20698300004005432,0.2261529564857483,0.01916995644569397,0.01916995644569397,1.1545153613764951,1.1545153613764951,1.6764087677001953,1.6764087677001953,4.207233628395984,4.207233628395984
qwen3_8b,14,down_proj,0.15,dense,1,0.20698300004005432,0.23562154173851013,0.02863854169845581,0.02863854169845581,1.2405079001980137,1.2405079001980137,2.609381675720215,2.609381675720215,4.207233628395984,4.207233628395984
qwen3_8b,14,down_proj,0.2,dense,1,0.20698300004005432,0.24501168727874756,0.03802868723869324,0.03802868723869324,1.3329055797277314,1.3329055797277314,3.611846923828125,3.611846923828125,4.207233628395984,4.207233628395984
qwen3_8b,14,up_proj,-0.2,dense,1,0.19818204641342163,0.16072843968868256,-0.037453606724739075,-0.037453606724739075,0.815086360730075,0.815086360730075,-1.3640108108520508,-1.3640108108520508,2.7795968219757494,2.7795968219757494
qwen3_8b,14,up_proj,-0.15,dense,1,0.19818204641342163,0.17020496726036072,-0.027977079153060913,-0.027977079153060913,0.8578329391944415,0.8578329391944415,-1.048691749572754,-1.048691749572754,2.7795968219757494,2.7795968219757494
qwen3_8b,14,up_proj,-0.1,dense,1,0.19818204641342163,0.17960672080516815,-0.01857532560825348,-0.01857532560825348,0.9028214001031314,0.9028214001031314,-0.7168354988098145,-0.7168354988098145,2.7795968219757494,2.7795968219757494
qwen3_8b,14,up_proj,-0.05,dense,1,0.19818204641342163,0.18893271684646606,-0.009249329566955566,-0.009249329566955566,0.9501691997117699,0.9501691997117699,-0.36757564544677734,-0.36757564544677734,2.7795968219757494,2.7795968219757494
qwen3_8b,14,up_proj,0.0,dense,1,0.19818204641342163,0.19818204641342163,0.0,0.0,1.0000000646429585,1.0000000646429585,4.76837158203125e-07,4.76837158203125e-07,2.7795968219757494,2.7795968219757494
qwen3_8b,14,up_proj,0.05,dense,1,0.19818204641342163,0.20735391974449158,0.009171873331069946,0.009171873331069946,1.0524443797440255,1.0524443797440255,0.3868546485900879,0.3868546485900879,2.7795968219757494,2.7795968219757494
qwen3_8b,14,up_proj,0.1,dense,1,0.19818204641342163,0.2164475917816162,0.01826554536819458,0.01826554536819458,1.1076389941581513,1.1076389941581513,0.7939963340759277,0.7939963340759277,2.7795968219757494,2.7795968219757494
qwen3_8b,14,up_proj,0.15,dense,1,0.19818204641342163,0.22546236217021942,0.02728031575679779,0.02728031575679779,1.1657281909687451,1.1657281909687451,1.222489833831787,1.222489833831787,2.7795968219757494,2.7795968219757494
qwen3_8b,14,up_proj,0.2,dense,1,0.19818204641342163,0.23439760506153107,0.036215558648109436,0.036215558648109436,1.2268638811283221,1.2268638811283221,1.6734557151794434,1.6734557151794434,2.7795968219757494,2.7795968219757494
qwen3_8b,15,down_proj,-0.2,dense,1,0.2153015285730362,0.17420276999473572,-0.041098758578300476,-0.041098758578300476,0.7436312150388853,0.7436312150388853,-2.863217353820801,-2.863217353820801,4.397561130393607,4.397561130393607
qwen3_8b,15,down_proj,-0.15,dense,1,0.2153015285730362,0.18458454310894012,-0.03071698546409607,-0.03071698546409607,0.8007892327024777,0.8007892327024777,-2.224856376647949,-2.224856376647949,4.397561130393607,4.397561130393607
qwen3_8b,15,down_proj,-0.1,dense,1,0.2153015285730362,0.19489584863185883,-0.020405679941177368,-0.020405679941177368,0.8623406907156669,0.8623406907156669,-1.5374279022216797,-1.5374279022216797,4.397561130393607,4.397561130393607
qwen3_8b,15,down_proj,-0.05,dense,1,0.2153015285730362,0.2051352858543396,-0.010166242718696594,-0.010166242718696594,0.9286228826078476,0.9286228826078476,-0.7971649169921875,-0.7971649169921875,4.397561130393607,4.397561130393607
qwen3_8b,15,down_proj,0.0,dense,1,0.2153015285730362,0.2153014987707138,-2.9802322387695312e-08,-2.9802322387695312e-08,1.0,1.0,0.0,0.0,4.397561130393607,4.397561130393607
qwen3_8b,15,down_proj,0.05,dense,1,0.2153015285730362,0.22539345920085907,0.010091930627822876,0.010091930627822876,1.076863474167756,1.076863474167756,0.8584384918212891,0.8584384918212891,4.397561130393607,4.397561130393607
qwen3_8b,15,down_proj,0.1,dense,1,0.2153015285730362,0.2354099303483963,0.020108401775360107,0.020108401775360107,1.1596345377644082,1.1596345377644082,1.7828550338745117,1.7828550338745117,4.397561130393607,4.397561130393607
qwen3_8b,15,down_proj,0.15,dense,1,0.2153015285730362,0.2453499436378479,0.030048415064811707,0.030048415064811707,1.248768067405422,1.248768067405422,2.778329849243164,2.778329849243164,4.397561130393607,4.397561130393607
qwen3_8b,15,down_proj,0.2,dense,1,0.2153015285730362,0.255212664604187,0.03991113603115082,0.03991113603115082,1.344752583668435,1.344752583668435,3.8503189086914062,3.8503189086914062,4.397561130393607,4.397561130393607
qwen3_8b,15,up_proj,-0.2,dense,1,0.205308198928833,0.166378915309906,-0.038929283618927,-0.038929283618927,0.8053180225493535,0.8053180225493535,-1.4966282844543457,-1.4966282844543457,2.9523172950409147,2.9523172950409147
qwen3_8b,15,up_proj,-0.15,dense,1,0.205308198928833,0.1762240082025528,-0.029084190726280212,-0.029084190726280212,0.8501108735470914,0.8501108735470914,-1.1522808074951172,-1.1522808074951172,2.9523172950409147,2.9523172950409147
qwen3_8b,15,up_proj,-0.1,dense,1,0.205308198928833,0.18599465489387512,-0.019313544034957886,-0.019313544034957886,0.8973951074217357,0.8973951074217357,-0.788780689239502,-0.788780689239502,2.9523172950409147,2.9523172950409147
qwen3_8b,15,up_proj,-0.05,dense,1,0.205308198928833,0.19568979740142822,-0.009618401527404785,-0.009618401527404785,0.9473094789284436,0.9473094789284436,-0.4050612449645996,-0.4050612449645996,2.9523172950409147,2.9523172950409147
qwen3_8b,15,up_proj,0.0,dense,1,0.205308198928833,0.205308198928833,0.0,0.0,1.0000000620271592,1.0000000620271592,4.76837158203125e-07,4.76837158203125e-07,2.9523172950409147,2.9523172950409147
qwen3_8b,15,up_proj,0.05,dense,1,0.205308198928833,0.21484895050525665,0.009540751576423645,0.009540751576423645,1.055621490425798,1.055621490425798,0.4275932312011719,0.4275932312011719,2.9523172950409147,2.9523172950409147
qwen3_8b,15,up_proj,0.1,dense,1,0.205308198928833,0.2243110090494156,0.01900281012058258,0.01900281012058258,1.114336399335813,1.114336399335813,0.87896728515625,0.87896728515625,2.9523172950409147,2.9523172950409147
qwen3_8b,15,up_proj,0.15,dense,1,0.205308198928833,0.23369356989860535,0.02838537096977234,0.02838537096977234,1.1763172862869735,1.1763172862869735,1.3554487228393555,1.3554487228393555,2.9523172950409147,2.9523172950409147
qwen3_8b,15,up_proj,0.2,dense,1,0.205308198928833,0.24299578368663788,0.03768758475780487,0.03768758475780487,1.2417456427471332,1.2417456427471332,1.8584327697753906,1.8584327697753906,2.9523172950409147,2.9523172950409147
qwen3_8b,16,down_proj,-0.2,dense,1,0.20995651185512543,0.1701960265636444,-0.03976048529148102,-0.03976048529148102,0.7159607756802087,0.7159607756802087,-3.8290414810180664,-3.8290414810180664,5.3156140132671155,5.3156140132671155
qwen3_8b,16,down_proj,-0.15,dense,1,0.20995651185512543,0.18025337159633636,-0.029703140258789062,-0.029703140258789062,0.7783357183423655,0.7783357183423655,-2.988184928894043,-2.988184928894043,5.3156140132671155,5.3156140132671155
qwen3_8b,16,down_proj,-0.1,dense,1,0.20995651185512543,0.1902332752943039,-0.019723236560821533,-0.019723236560821533,0.8461445623916382,0.8461445623916382,-2.074075698852539,-2.074075698852539,5.3156140132671155,5.3156140132671155
qwen3_8b,16,down_proj,-0.05,dense,1,0.20995651185512543,0.20013463497161865,-0.009821876883506775,-0.009821876883506775,0.9198612204888735,0.9198612204888735,-1.0803251266479492,-1.0803251266479492,5.3156140132671155,5.3156140132671155
qwen3_8b,16,down_proj,0.0,dense,1,0.20995651185512543,0.20995651185512543,0.0,0.0,0.9999998585124166,0.9999998585124166,-1.9073486328125e-06,-1.9073486328125e-06,5.3156140132671155,5.3156140132671155
qwen3_8b,16,down_proj,0.05,dense,1,0.20995651185512543,0.21969804167747498,0.009741529822349548,0.009741529822349548,1.0871202720862825,1.0871202720862825,1.1744403839111328,1.1744403839111328,5.3156140132671155,5.3156140132671155
qwen3_8b,16,down_proj,0.1,dense,1,0.20995651185512543,0.22935843467712402,0.019401922821998596,0.019401922821998596,1.1818308578194103,1.1818308578194103,2.4512033462524414,2.4512033462524414,5.3156140132671155,5.3156140132671155
qwen3_8b,16,down_proj,0.15,dense,1,0.20995651185512543,0.23893709480762482,0.02898058295249939,0.02898058295249939,1.284792433470416,1.284792433470416,3.8391952514648438,3.8391952514648438,5.3156140132671155,5.3156140132671155
qwen3_8b,16,down_proj,0.2,dense,1,0.20995651185512543,0.2484334409236908,0.03847692906856537,0.03847692906856537,1.39672425116989,1.39672425116989,5.348112106323242,5.348112106323242,5.3156140132671155,5.3156140132671155
qwen3_8b,16,up_proj,-0.2,dense,1,0.20605988800525665,0.16698016226291656,-0.03907972574234009,-0.03907972574234009,0.7373043514810051,0.7373043514810051,-3.1351852416992188,-3.1351852416992188,4.58950738935677,4.58950738935677
qwen3_8b,16,up_proj,-0.15,dense,1,0.20605988800525665,0.17686253786087036,-0.02919735014438629,-0.02919735014438629,0.795673801856836,0.795673801856836,-2.438565254211426,-2.438565254211426,4.58950738935677,4.58950738935677
qwen3_8b,16,up_proj,-0.1,dense,1,0.20605988800525665,0.1866706758737564,-0.019389212131500244,-0.019389212131500244,0.8586641667211372,0.8586641667211372,-1.6867961883544922,-1.6867961883544922,4.58950738935677,4.58950738935677
qwen3_8b,16,up_proj,-0.05,dense,1,0.20605988800525665,0.19640345871448517,-0.009656429290771484,-0.009656429290771484,0.9266414242913327,0.9266414242913327,-0.8755102157592773,-0.8755102157592773,4.58950738935677,4.58950738935677
qwen3_8b,16,up_proj,0.0,dense,1,0.20605988800525665,0.20605988800525665,0.0,0.0,0.9999999200920923,0.9999999200920923,-9.5367431640625e-07,-9.5367431640625e-07,4.58950738935677,4.58950738935677
qwen3_8b,16,up_proj,0.05,dense,1,0.20605988800525665,0.21563899517059326,0.009579107165336609,0.009579107165336609,1.0791659628111794,1.0791659628111794,0.944819450378418,0.944819450378418,4.58950738935677,4.58950738935677
qwen3_8b,16,up_proj,0.1,dense,1,0.20605988800525665,0.22513988614082336,0.01907999813556671,0.01907999813556671,1.1645995822734214,1.1645995822734214,1.9644412994384766,1.9644412994384766,4.58950738935677,4.58950738935677
qwen3_8b,16,up_proj,0.15,dense,1,0.20605988800525665,0.23456181585788727,0.028501927852630615,0.028501927852630615,1.2567963673225881,1.2567963673225881,3.064779281616211,3.064779281616211,4.58950738935677,4.58950738935677
qwen3_8b,16,up_proj,0.2,dense,1,0.20605988800525665,0.24390408396720886,0.03784419596195221,0.03784419596195221,1.3562919406642233,1.3562919406642233,4.252225875854492,4.252225875854492,4.58950738935677,4.58950738935677
qwen3_8b,17,down_proj,-0.2,dense,1,0.21645595133304596,0.17538870871067047,-0.04106724262237549,-0.04106724262237549,0.7352809730467478,0.7352809730467478,-3.1130733489990234,-3.1130733489990234,4.653003799971436,4.653003799971436
qwen3_8b,17,down_proj,-0.15,dense,1,0.21645595133304596,0.18577565252780914,-0.030680298805236816,-0.030680298805236816,0.7940356811379947,0.7940356811379947,-2.4221229553222656,-2.4221229553222656,4.653003799971436,4.653003799971436
qwen3_8b,17,down_proj,-0.1,dense,1,0.21645595133304596,0.19608338177204132,-0.02037256956100464,-0.02037256956100464,0.8574850794714044,0.8574850794714044,-1.6759634017944336,-1.6759634017944336,4.653003799971436,4.653003799971436
qwen3_8b,17,down_proj,-0.05,dense,1,0.21645595133304596,0.20631060004234314,-0.01014535129070282,-0.01014535129070282,0.9260048827503322,0.9260048827503322,-0.8701763153076172,-0.8701763153076172,4.653003799971436,4.653003799971436
qwen3_8b,17,down_proj,0.0,dense,1,0.21645595133304596,0.21645595133304596,0.0,0.0,0.9999999189046614,0.9999999189046614,-9.5367431640625e-07,-9.5367431640625e-07,4.653003799971436,4.653003799971436
qwen3_8b,17,down_proj,0.05,dense,1,0.21645595133304596,0.2265181690454483,0.010062217712402344,0.010062217712402344,1.0799076972856985,1.0799076972856985,0.9397077560424805,0.9397077560424805,4.653003799971436,4.653003799971436
qwen3_8b,17,down_proj,0.1,dense,1,0.21645595133304596,0.2364962100982666,0.020040258765220642,0.020040258765220642,1.1662007604309892,1.1662007604309892,1.9545068740844727,1.9545068740844727,4.653003799971436,4.653003799971436
qwen3_8b,17,down_proj,0.15,dense,1,0.21645595133304596,0.24638912081718445,0.02993316948413849,0.02993316948413849,1.259389035829137,1.259389035829137,3.0503931045532227,3.0503931045532227,4.653003799971436,4.653003799971436
qwen3_8b,17,down_proj,0.2,dense,1,0.21645595133304596,0.25619590282440186,0.039739951491355896,0.039739951491355896,1.3600240528774046,1.3600240528774046,4.233852386474609,4.233852386474609,4.653003799971436,4.653003799971436
qwen3_8b,17,up_proj,-0.2,dense,1,0.21248428523540497,0.1721145361661911,-0.04036974906921387,-0.04036974906921387,0.8034666840876843,0.8034666840876843,-1.523442268371582,-1.523442268371582,2.986487141896584,2.986487141896584
qwen3_8b,17,up_proj,-0.15,dense,1,0.21248428523540497,0.18232277035713196,-0.03016151487827301,-0.03016151487827301,0.8486445747001795,0.8486445747001795,-1.1732425689697266,-1.1732425689697266,2.986487141896584,2.986487141896584
qwen3_8b,17,up_proj,-0.1,dense,1,0.21248428523540497,0.19245482981204987,-0.020029455423355103,-0.020029455423355103,0.8963629688711267,0.8963629688711267,-0.8033499717712402,-0.8033499717712402,2.986487141896584,2.986487141896584
qwen3_8b,17,up_proj,-0.05,dense,1,0.21248428523540497,0.20250916481018066,-0.009975120425224304,-0.009975120425224304,0.946764396607183,0.946764396607183,-0.4126596450805664,-0.4126596450805664,2.986487141896584,2.986487141896584
qwen3_8b,17,up_proj,0.0,dense,1,0.21248428523540497,0.21248428523540497,0.0,0.0,0.9999999384851072,0.9999999384851072,-4.76837158203125e-07,-4.76837158203125e-07,2.986487141896584,2.986487141896584
qwen3_8b,17,up_proj,0.05,dense,1,0.21248428523540497,0.2223789542913437,0.00989466905593872,0.00989466905593872,1.0562287950475098,1.0562287950475098,0.43586158752441406,0.43586158752441406,2.986487141896584,2.986487141896584
qwen3_8b,17,up_proj,0.1,dense,1,0.21248428523540497,0.23219181597232819,0.019707530736923218,0.019707530736923218,1.115619332556031,1.115619332556031,0.8962316513061523,0.8962316513061523,2.986487141896584,2.986487141896584
qwen3_8b,17,up_proj,0.15,dense,1,0.21248428523540497,0.2419218122959137,0.029437527060508728,0.029437527060508728,1.1783493905658053,1.1783493905658053,1.3824882507324219,1.3824882507324219,2.986487141896584,2.986487141896584
qwen3_8b,17,up_proj,0.2,dense,1,0.21248428523540497,0.2515678405761719,0.03908355534076691,0.03908355534076691,1.2446067125297102,1.2446067125297102,1.8960866928100586,1.8960866928100586,2.986487141896584,2.986487141896584
qwen3_8b,18,down_proj,-0.2,dense,1,0.2210085093975067,0.17890717089176178,-0.042101338505744934,-0.042101338505744934,0.7311940089279935,0.7311940089279935,-3.227677345275879,-3.227677345275879,4.784503748814156,4.784503748814156
qwen3_8b,18,down_proj,-0.15,dense,1,0.2210085093975067,0.1895488053560257,-0.03145970404148102,-0.03145970404148102,0.7907232580147228,0.7907232580147228,-2.5128822326660156,-2.5128822326660156,4.784503748814156,4.784503748814156
qwen3_8b,18,down_proj,-0.1,dense,1,0.2210085093975067,0.2001139521598816,-0.020894557237625122,-0.020894557237625122,0.8550988484786631,0.8550988484786631,-1.7398948669433594,-1.7398948669433594,4.784503748814156,4.784503748814156
qwen3_8b,18,down_proj,-0.05,dense,1,0.2210085093975067,0.2106010615825653,-0.010407447814941406,-0.010407447814941406,0.9247156738665375,0.9247156738665375,-0.9039735794067383,-0.9039735794067383,4.784503748814156,4.784503748814156
qwen3_8b,18,down_proj,0.0,dense,1,0.2210085093975067,0.2210085093975067,0.0,0.0,1.000000079423481,1.000000079423481,9.5367431640625e-07,9.5367431640625e-07,4.784503748814156,4.784503748814156
qwen3_8b,18,down_proj,0.05,dense,1,0.2210085093975067,0.23133499920368195,0.010326489806175232,0.010326489806175232,1.0814135949966384,1.0814135949966384,0.9775705337524414,0.9775705337524414,4.784503748814156,4.784503748814156
qwen3_8b,18,down_proj,0.1,dense,1,0.2210085093975067,0.24157914519309998,0.02057063579559326,0.02057063579559326,1.1694555560100344,1.1694555560100344,2.034730911254883,2.034730911254883,4.784503748814156,4.784503748814156
qwen3_8b,18,down_proj,0.15,dense,1,0.2210085093975067,0.2517397999763489,0.030731290578842163,0.030731290578842163,1.2646650890515923,1.2646650890515923,3.1779556274414062,3.1779556274414062,4.784503748814156,4.784503748814156
qwen3_8b,18,down_proj,0.2,dense,1,0.2210085093975067,0.2618158459663391,0.0408073365688324,0.0408073365688324,1.3676262743993897,1.3676262743993897,4.414258003234863,4.414258003234863,4.784503748814156,4.784503748814156
qwen3_8b,18,up_proj,-0.2,dense,1,0.21237394213676453,0.17210684716701508,-0.04026709496974945,-0.04026709496974945,0.8098138661539613,0.8098138661539613,-1.4181609153747559,-1.4181609153747559,2.8712688185744693,2.8712688185744693
qwen3_8b,18,up_proj,-0.15,dense,1,0.21237394213676453,0.18229351937770844,-0.03008042275905609,-0.03008042275905609,0.853667704470306,0.853667704470306,-1.091156005859375,-1.091156005859375,2.8712688185744693,2.8712688185744693
qwen3_8b,18,up_proj,-0.1,dense,1,0.21237394213676453,0.19240128993988037,-0.019972652196884155,-0.019972652196884155,0.8998964882154707,0.8998964882154707,-0.7464418411254883,-0.7464418411254883,2.8712688185744693,2.8712688185744693
qwen3_8b,18,up_proj,-0.05,dense,1,0.21237394213676453,0.20242853462696075,-0.009945407509803772,-0.009945407509803772,0.9486286878751039,0.9486286878751039,-0.3830604553222656,-0.3830604553222656,2.8712688185744693,2.8712688185744693
qwen3_8b,18,up_proj,0.0,dense,1,0.21237394213676453,0.21237392723560333,-1.4901161193847656e-08,-1.4901161193847656e-08,0.9999998721050417,0.9999998721050417,-9.5367431640625e-07,-9.5367431640625e-07,2.8712688185744693,2.8712688185744693
qwen3_8b,18,up_proj,0.05,dense,1,0.21237394213676453,0.2222360521554947,0.009862110018730164,0.009862110018730164,1.0541530274687037,1.0541530274687037,0.40380287170410156,0.40380287170410156,2.8712688185744693,2.8712688185744693
qwen3_8b,18,up_proj,0.1,dense,1,0.21237394213676453,0.23201365768909454,0.019639715552330017,0.019639715552330017,1.111238622384572,1.111238622384572,0.8294730186462402,0.8294730186462402,2.8712688185744693,2.8712688185744693
qwen3_8b,18,up_proj,0.15,dense,1,0.21237394213676453,0.24170556664466858,0.029331624507904053,0.029331624507904053,1.171415758180817,1.171415758180817,1.278195858001709,1.278195858001709,2.8712688185744693,2.8712688185744693
qwen3_8b,18,up_proj,0.2,dense,1,0.21237394213676453,0.25131070613861084,0.038936764001846313,0.038936764001846313,1.2348515296205043,1.2348515296205043,1.7512173652648926,1.7512173652648926,2.8712688185744693,2.8712688185744693
qwen3_8b,19,down_proj,-0.2,dense,1,0.21634551882743835,0.17464420199394226,-0.041701316833496094,-0.041701316833496094,0.7343374421933633,0.7343374421933633,-3.146365165710449,-3.146365165710449,4.682974038884403,4.682974038884403
qwen3_8b,19,down_proj,-0.15,dense,1,0.21634551882743835,0.1851617395877838,-0.03118377923965454,-0.03118377923965454,0.7932712837250507,0.7932712837250507,-2.4483842849731445,-2.4483842849731445,4.682974038884403,4.682974038884403
qwen3_8b,19,down_proj,-0.1,dense,1,0.21634551882743835,0.19561900198459625,-0.020726516842842102,-0.020726516842842102,0.8569348195671183,0.8569348195671183,-1.694387435913086,-1.694387435913086,4.682974038884403,4.682974038884403
qwen3_8b,19,down_proj,-0.05,dense,1,0.21634551882743835,0.20601418614387512,-0.010331332683563232,-0.010331332683563232,0.9257078779038799,0.9257078779038799,-0.8798761367797852,-0.8798761367797852,4.682974038884403,4.682974038884403
qwen3_8b,19,down_proj,0.0,dense,1,0.21634551882743835,0.21634553372859955,1.4901161193847656e-08,1.4901161193847656e-08,1.0,1.0,0.0,0.0,4.682974038884403,4.682974038884403
qwen3_8b,19,down_proj,0.05,dense,1,0.21634551882743835,0.22661137580871582,0.010265856981277466,0.010265856981277466,1.0802544663631424,1.0802544663631424,0.9504909515380859,0.9504909515380859,4.682974038884403,4.682974038884403
qwen3_8b,19,down_proj,0.1,dense,1,0.21634551882743835,0.23681023716926575,0.020464718341827393,0.020464718341827393,1.1669499072090295,1.1669499072090295,1.9772653579711914,1.9772653579711914,4.682974038884403,4.682974038884403
qwen3_8b,19,down_proj,0.15,dense,1,0.21634551882743835,0.24694061279296875,0.030595093965530396,0.030595093965530396,1.2606028792055382,1.2606028792055382,3.0864410400390625,3.0864410400390625,4.682974038884403,4.682974038884403
qwen3_8b,19,down_proj,0.2,dense,1,0.21634551882743835,0.2570011019706726,0.04065558314323425,0.04065558314323425,1.3617717305888433,1.3617717305888433,4.28463077545166,4.28463077545166,4.682974038884403,4.682974038884403
qwen3_8b,19,up_proj,-0.2,dense,1,0.2125723510980606,0.1722850203514099,-0.040287330746650696,-0.040287330746650696,0.793159167489297,0.793159167489297,-1.7218942642211914,-1.7218942642211914,3.1856512882853014,3.1856512882853014
qwen3_8b,19,up_proj,-0.15,dense,1,0.2125723510980606,0.18247771263122559,-0.030094638466835022,-0.030094638466835022,0.8404662077349669,0.8404662077349669,-1.328075885772705,-1.328075885772705,3.1856512882853014,3.1856512882853014
qwen3_8b,19,up_proj,-0.1,dense,1,0.2125723510980606,0.1925908327102661,-0.019981518387794495,-0.019981518387794495,0.8905948405067045,0.8905948405067045,-0.9107685089111328,-0.9107685089111328,3.1856512882853014,3.1856512882853014
qwen3_8b,19,up_proj,-0.05,dense,1,0.2125723510980606,0.2026228904724121,-0.009949460625648499,-0.009949460625648499,0.9437133532353172,0.9437133532353172,-0.46857118606567383,-0.46857118606567383,3.1856512882853014,3.1856512882853014
qwen3_8b,19,up_proj,0.0,dense,1,0.2125723510980606,0.2125723510980606,0.0,0.0,1.0,1.0,0.0,0.0,3.1856512882853014,3.1856512882853014
qwen3_8b,19,up_proj,0.05,dense,1,0.2125723510980606,0.2224380224943161,0.009865671396255493,0.009865671396255493,1.0596438607221603,1.0596438607221603,0.4965190887451172,0.4965190887451172,3.1856512882853014,3.1856512882853014
qwen3_8b,19,up_proj,0.1,dense,1,0.2125723510980606,0.23221857845783234,0.01964622735977173,0.01964622735977173,1.1228451275633617,1.1228451275633617,1.0226526260375977,1.0226526260375977,3.1856512882853014,3.1856512882853014
qwen3_8b,19,up_proj,0.15,dense,1,0.2125723510980606,0.24191293120384216,0.029340580105781555,0.029340580105781555,1.1898159641191492,1.1898159641191492,1.5801668167114258,1.5801668167114258,3.1856512882853014,3.1856512882853014
qwen3_8b,19,up_proj,0.2,dense,1,0.2125723510980606,0.25151991844177246,0.03894756734371185,0.03894756734371185,1.2607811354945229,1.2607811354945229,2.1709327697753906,2.1709327697753906,3.1856512882853014,3.1856512882853014
qwen3_8b,20,down_proj,-0.2,dense,1,0.2176189422607422,0.17598466575145721,-0.04163427650928497,-0.04163427650928497,0.7576424024995374,0.7576424024995374,-2.4692234992980957,-2.4692234992980957,4.00570188553672,4.00570188553672
qwen3_8b,20,down_proj,-0.15,dense,1,0.2176189422607422,0.18649941682815552,-0.03111952543258667,-0.03111952543258667,0.8120789380991209,0.8120789380991209,-1.9146051406860352,-1.9146051406860352,4.00570188553672,4.00570188553672
qwen3_8b,20,down_proj,-0.1,dense,1,0.2176189422607422,0.1969444751739502,-0.020674467086791992,-0.020674467086791992,0.8704265000832612,0.8704265000832612,-1.3201398849487305,-1.3201398849487305,4.00570188553672,4.00570188553672
qwen3_8b,20,down_proj,-0.05,dense,1,0.2176189422607422,0.20731820166110992,-0.010300740599632263,-0.010300740599632263,0.9329665101195262,0.9329665101195262,-0.6829605102539062,-0.6829605102539062,4.00570188553672,4.00570188553672
qwen3_8b,20,down_proj,0.0,dense,1,0.2176189422607422,0.21761897206306458,2.9802322387695312e-08,2.9802322387695312e-08,1.0,1.0,0.0,0.0,4.00570188553672,4.00570188553672
qwen3_8b,20,down_proj,0.05,dense,1,0.2176189422607422,0.22784535586833954,0.010226413607597351,0.010226413607597351,1.0718499049493988,1.0718499049493988,0.7320318222045898,0.7320318222045898,4.00570188553672,4.00570188553672
qwen3_8b,20,down_proj,0.1,dense,1,0.2176189422607422,0.23799601197242737,0.02037706971168518,0.02037706971168518,1.148862186878028,1.148862186878028,1.5166597366333008,1.5166597366333008,4.00570188553672,4.00570188553672
qwen3_8b,20,down_proj,0.15,dense,1,0.2176189422607422,0.24806968867778778,0.030450746417045593,0.030450746417045593,1.231407425656801,1.231407425656801,2.357659339904785,2.357659339904785,4.00570188553672,4.00570188553672
qwen3_8b,20,down_proj,0.2,dense,1,0.2176189422607422,0.25806528329849243,0.040446341037750244,0.040446341037750244,1.3198839080628688,1.3198839080628688,3.2590885162353516,3.2590885162353516,4.00570188553672,4.00570188553672
qwen3_8b,20,up_proj,-0.2,dense,1,0.2129775583744049,0.17268821597099304,-0.040289342403411865,-0.040289342403411865,0.8026705042115707,0.8026705042115707,-1.5494256019592285,-1.5494256019592285,3.0013265287523923,3.0013265287523923
qwen3_8b,20,up_proj,-0.15,dense,1,0.2129775583744049,0.18288424611091614,-0.03009331226348877,-0.03009331226348877,0.848013922335019,0.848013922335019,-1.1933903694152832,-1.1933903694152832,3.0013265287523923,3.0013265287523923
qwen3_8b,20,up_proj,-0.1,dense,1,0.2129775583744049,0.19299869239330292,-0.01997886598110199,-0.01997886598110199,0.8959187401445504,0.8959187401445504,-0.8172430992126465,-0.8172430992126465,3.0013265287523923,3.0013265287523923
